record_id,state,district,block_taluka,station_location,longitude,latitude,year,month,season,ph,ec_us_cm,tds_mg_l,cl_mg_l,no3_mg_l,so4_mg_l,f_mg_l,total_hardness_mg_l,fe_mg_l,as_ppb,u_ppb,rainfall_mm,rainfall_source,rainfall_year,health_value,health_indicator,health_source,health_year,water_source,water_year,data_availability_status,data_type,rainfall_anomaly,rainfall_change,anomaly_score,abnormal_pattern_flag,risk_score,health_risk_component,water_risk_component,env_risk_component,hist_risk_component,vuln_risk_component,abnormal_risk_component,risk_class
REAL_WQ_584,Assam,Charaideo,Saphaketi,Nagakata,95.306,27.1479,2024,Pre-Monsoon,Pre-Monsoon,7.13,401.0,261.0,18.0,3.0,44.0,0.38,45.0,0.271,0.39,0.0,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.093,0,25.8,0.33,0.0,0.48,0.25,0.35,0.11,LOW
REAL_WQ_585,Assam,Dibrugarh,Tingkhong,Tingkhong,95.0771,27.2028,2024,Pre-Monsoon,Pre-Monsoon,8.35,445.0,289.0,25.0,1.0,1.0,0.02,130.0,0.511,2.3,0.19,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.052,0,26.3,0.33,0.0,0.48,0.25,0.35,0.21,LOW
REAL_WQ_586,Assam,Dibrugarh,Khowang,Azarguri gaon,94.8904,27.2618,2024,Pre-Monsoon,Pre-Monsoon,8.31,482.0,313.0,60.0,3.0,37.0,0.28,175.0,0.118,0.74,0.24,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.055,0,26.3,0.33,0.0,0.48,0.25,0.35,0.2,LOW
REAL_WQ_587,Assam,Sibsagar,Moran,Garbhaga,94.7408,27.1894,2024,Pre-Monsoon,Pre-Monsoon,8.37,227.0,148.0,21.0,0.0,1.0,0.24,90.0,0.385,0.94,0.0,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.037,0,26.5,0.33,0.0,0.48,0.25,0.35,0.24,LOW
REAL_WQ_588,Assam,Sibsagar,Moran,Demow Sukan,94.7432,27.1546,2024,Pre-Monsoon,Pre-Monsoon,8.29,221.0,144.0,14.0,0.0,2.0,0.32,75.0,9.156,0.37,0.0,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.059,0,31.2,0.33,0.2,0.48,0.25,0.35,0.19,MODERATE
REAL_WQ_589,Assam,Dibrugarh,Lahoal,Dikom,95.0692,27.46,2024,Pre-Monsoon,Pre-Monsoon,8.23,227.0,147.0,18.0,2.0,7.0,0.22,80.0,0.133,0.42,0.17,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.064,0,26.2,0.33,0.0,0.48,0.25,0.35,0.18,LOW
REAL_WQ_590,Assam,Dibrugarh,Panitola,Chabua,95.1895,27.4931,2024,Pre-Monsoon,Pre-Monsoon,8.3,99.0,64.0,14.0,1.0,2.0,0.11,35.0,0.061,0.12,0.01,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.037,0,26.5,0.33,0.0,0.48,0.25,0.35,0.24,LOW
REAL_WQ_591,Assam,Dibrugarh,Dibrugarh,West Kumarni Chiga,94.8847,27.4548,2024,Pre-Monsoon,Pre-Monsoon,8.13,271.0,176.0,28.0,1.0,5.0,0.03,115.0,2.89,0.51,0.16,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.073,0,29.2,0.33,0.13,0.48,0.25,0.35,0.16,LOW
REAL_WQ_592,Assam,Dibrugarh,Barbaruah,Barbaruah,94.8787,27.3987,2024,Pre-Monsoon,Pre-Monsoon,8.34,415.0,270.0,35.0,1.0,6.0,0.0,200.0,1.899,0.43,0.13,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.053,0,27.8,0.33,0.06,0.48,0.25,0.35,0.21,LOW
REAL_WQ_593,Assam,Dibrugarh,Tengakhat,Basapathar,95.0877,27.4204,2024,Pre-Monsoon,Pre-Monsoon,8.32,203.0,132.0,35.0,4.0,2.0,0.3,45.0,6.525,0.87,0.02,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.035,0,31.5,0.33,0.2,0.48,0.25,0.35,0.25,MODERATE
REAL_WQ_594,Assam,Dibrugarh,Tengakhat,Puroni Khongia,95.1503,27.3819,2024,Pre-Monsoon,Pre-Monsoon,8.33,345.0,224.0,35.0,0.0,12.0,0.18,180.0,3.615,0.23,0.01,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.05,0,30.7,0.33,0.17,0.48,0.25,0.35,0.21,MODERATE
REAL_WQ_595,Assam,Dibrugarh,Tengakhat,Mohmari,95.2722,27.325,2024,Pre-Monsoon,Pre-Monsoon,8.2,278.0,181.0,46.0,0.0,25.0,0.1,165.0,5.831,1.06,0.01,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.066,0,31.1,0.33,0.2,0.48,0.25,0.35,0.18,MODERATE
REAL_WQ_596,Assam,Dibrugarh,Dibrugarh,West Amlapatti Namghar,94.896,27.4761,2024,Pre-Monsoon,Pre-Monsoon,8.2,546.0,355.0,53.0,1.0,24.0,0.08,135.0,14.626,1.19,0.14,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.056,0,31.3,0.33,0.2,0.48,0.25,0.35,0.2,MODERATE
REAL_WQ_597,Assam,Karimganj,Algapur,Badarpur,92.5667,24.8667,2024,Pre-Monsoon,Pre-Monsoon,8.29,354.0,230.0,43.0,4.0,37.0,0.55,50.0,0.071,0.36,0.01,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.055,0,26.3,0.33,0.0,0.48,0.25,0.35,0.2,LOW
REAL_WQ_598,Assam,Cachar,Katigora,Katigora,92.5889,24.8869,2024,Pre-Monsoon,Pre-Monsoon,8.18,220.0,143.0,46.0,3.0,15.0,0.32,55.0,0.432,0.24,0.01,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.062,0,26.2,0.33,0.0,0.48,0.25,0.35,0.19,LOW
REAL_WQ_599,Assam,Cachar,Katigora,Hilara,92.5907,24.9276,2024,Pre-Monsoon,Pre-Monsoon,8.21,216.0,140.0,21.0,1.0,15.0,0.01,90.0,1.061,0.51,0.02,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.069,0,26.2,0.33,0.0,0.48,0.25,0.35,0.17,LOW
REAL_WQ_600,Assam,Cachar,Kalain,Kalain,92.5833,24.9722,2024,Pre-Monsoon,Pre-Monsoon,8.14,437.0,284.0,53.0,2.0,30.0,0.0,50.0,0.055,0.45,0.01,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.07,0,26.1,0.33,0.0,0.48,0.25,0.35,0.17,LOW
REAL_WQ_601,Assam,Cachar,Sonapur,Borkhola,92.7417,24.9389,2024,Pre-Monsoon,Pre-Monsoon,8.26,115.0,75.0,32.0,0.0,1.0,0.07,30.0,0.033,0.09,0.0,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.034,0,26.5,0.33,0.0,0.48,0.25,0.35,0.25,LOW
REAL_WQ_602,Assam,Cachar,Elara,Digharkhal,92.5,24.9889,2024,Pre-Monsoon,Pre-Monsoon,8.21,108.0,70.0,18.0,1.0,11.0,0.06,20.0,0.152,0.3,0.0,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.046,0,26.4,0.33,0.0,0.48,0.25,0.35,0.22,LOW
REAL_WQ_603,Assam,Hailakandi,Algapur,Panchgram New,92.6006,24.8583,2024,Pre-Monsoon,Pre-Monsoon,8.13,249.0,162.0,50.0,4.0,8.0,0.24,50.0,0.903,0.35,0.01,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.067,0,26.1,0.33,0.0,0.48,0.25,0.35,0.17,LOW
REAL_WQ_604,Assam,Hailakandi,Algapur,Syedbond Part 1,92.5826,24.7358,2024,Pre-Monsoon,Pre-Monsoon,8.34,163.0,106.0,21.0,9.0,13.0,0.38,30.0,6.528,6.49,0.01,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.012,0,31.8,0.33,0.2,0.48,0.25,0.35,0.3,MODERATE
REAL_WQ_605,Assam,Hailakandi,Lakhinagar,Lakhinagar,92.5311,24.6031,2024,Pre-Monsoon,Pre-Monsoon,8.17,323.0,210.0,28.0,1.0,4.0,0.38,80.0,0.222,0.29,0.09,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.068,0,26.1,0.33,0.0,0.48,0.25,0.35,0.17,LOW
REAL_WQ_606,Assam,Hailakandi,Lala,Lala,92.5619,24.5978,2024,Pre-Monsoon,Pre-Monsoon,8.21,102.0,66.0,18.0,1.0,2.0,0.54,50.0,0.042,0.06,0.01,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.044,0,26.4,0.33,0.0,0.48,0.25,0.35,0.23,LOW
REAL_WQ_607,Assam,Hailakandi,Katlicherra,Katlicherra New,92.6194,24.4514,2024,Pre-Monsoon,Pre-Monsoon,8.36,322.0,209.0,28.0,0.0,32.0,0.16,130.0,0.05,1.62,0.17,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.043,0,26.4,0.33,0.0,0.48,0.25,0.35,0.23,LOW
REAL_WQ_608,Assam,Cachar,Borjalinga,Dwarbond,92.7088,24.6325,2024,Pre-Monsoon,Pre-Monsoon,8.11,448.0,291.0,85.0,1.0,25.0,0.03,130.0,1.242,0.44,0.04,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.074,0,26.5,0.33,0.02,0.48,0.25,0.35,0.16,LOW
REAL_WQ_609,Assam,Cachar,Silchar,Masimpur,92.7272,24.9404,2024,Pre-Monsoon,Pre-Monsoon,8.18,272.0,177.0,39.0,2.0,19.0,0.39,70.0,0.563,0.36,0.0,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.068,0,26.1,0.33,0.0,0.48,0.25,0.35,0.17,LOW
REAL_WQ_610,Assam,Cachar,Udarband,Durganagar Part- III,92.8541,24.8643,2024,Pre-Monsoon,Pre-Monsoon,8.2,491.0,319.0,50.0,1.0,49.0,0.54,180.0,0.824,0.83,0.24,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.063,0,26.2,0.33,0.0,0.48,0.25,0.35,0.18,LOW
REAL_WQ_611,Assam,Cachar,Udarband,Kashipur,92.7943,24.8217,2024,Pre-Monsoon,Pre-Monsoon,8.23,447.0,290.0,85.0,0.0,21.0,0.26,110.0,0.212,0.17,0.02,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.06,0,26.2,0.33,0.0,0.48,0.25,0.35,0.19,LOW
REAL_WQ_612,Assam,Cachar,Lakhipur,Badribasti,92.8917,24.8097,2024,Pre-Monsoon,Pre-Monsoon,8.14,176.0,115.0,21.0,1.0,19.0,0.93,60.0,0.58,0.31,0.03,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.058,0,26.2,0.33,0.0,0.48,0.25,0.35,0.2,LOW
REAL_WQ_613,Assam,Cachar,Jaipur,Tarapur,93.0319,24.8361,2024,Pre-Monsoon,Pre-Monsoon,8.08,231.0,150.0,57.0,10.0,6.0,0.39,15.0,0.006,0.19,0.71,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.061,0,26.2,0.33,0.0,0.48,0.25,0.35,0.19,LOW
REAL_WQ_614,Assam,Cachar,Jaipur,Poilapul,93.0319,24.8361,2024,Pre-Monsoon,Pre-Monsoon,8.0,208.0,135.0,35.0,0.0,14.0,0.4,25.0,0.644,0.16,0.01,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.072,0,26.1,0.33,0.0,0.48,0.25,0.35,0.16,LOW
REAL_WQ_615,Assam,Cachar,Razabazar,Razabazar,93.05,24.8667,2024,Pre-Monsoon,Pre-Monsoon,8.08,188.0,122.0,21.0,1.0,16.0,0.43,95.0,0.052,0.35,0.01,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.069,0,26.1,0.33,0.0,0.48,0.25,0.35,0.17,LOW
REAL_WQ_616,Assam,Cachar,Lakhipur,Fulertol,93.0053,24.7903,2024,Pre-Monsoon,Pre-Monsoon,8.14,232.0,151.0,43.0,0.0,23.0,0.2,75.0,0.123,0.13,0.02,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.067,0,26.1,0.33,0.0,0.48,0.25,0.35,0.17,LOW
REAL_WQ_617,Assam,Cachar,Norshingpur,Nagdirgram,92.88,24.68,2024,Pre-Monsoon,Pre-Monsoon,8.32,577.0,375.0,85.0,0.0,28.0,0.66,205.0,0.569,0.23,0.12,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.039,0,26.5,0.33,0.0,0.48,0.25,0.35,0.24,LOW
REAL_WQ_618,Assam,Cachar,Palanghat,Palanghat,92.8861,24.6525,2024,Pre-Monsoon,Pre-Monsoon,8.16,320.0,208.0,21.0,0.0,13.0,0.82,45.0,0.249,0.92,0.02,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.066,0,26.1,0.33,0.0,0.48,0.25,0.35,0.18,LOW
REAL_RF_1901,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1901,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,748.8,IMD All-India Monsoon Series (1901-2021),1901.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,-3.47,-14.41,-0.032,0,13.5,0.0,0.2,0.0,0.25,0.35,0.26,LOW
REAL_RF_1902,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1902,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,795.2,IMD All-India Monsoon Series (1901-2021),1902.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,-2.19,-9.11,-0.091,0,12.8,0.0,0.2,0.0,0.25,0.35,0.12,LOW
REAL_RF_1903,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1903,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,881.1,IMD All-India Monsoon Series (1901-2021),1903.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,0.17,0.71,-0.133,0,23.2,0.0,0.2,0.54,0.25,0.35,0.02,LOW
REAL_RF_1904,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1904,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,760.4,IMD All-India Monsoon Series (1901-2021),1904.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,-3.15,-13.08,-0.039,0,13.5,0.0,0.2,0.0,0.25,0.35,0.24,LOW
REAL_RF_1905,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1905,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,722.7,IMD All-India Monsoon Series (1901-2021),1905.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,-4.19,-17.39,0.005,1,14.0,0.0,0.2,0.0,0.25,0.35,0.34,LOW
REAL_RF_1906,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1906,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,895.1,IMD All-India Monsoon Series (1901-2021),1906.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,0.56,2.31,-0.12,0,25.3,0.0,0.2,0.64,0.25,0.35,0.05,LOW
REAL_RF_1907,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1907,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,781.9,IMD All-India Monsoon Series (1901-2021),1907.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,-2.56,-10.63,-0.077,0,13.0,0.0,0.2,0.0,0.25,0.35,0.15,LOW
REAL_RF_1908,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1908,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,919.1,IMD All-India Monsoon Series (1901-2021),1908.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,1.22,5.06,-0.11,0,28.7,0.0,0.2,0.8,0.25,0.35,0.07,LOW
REAL_RF_1909,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1909,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,911.8,IMD All-India Monsoon Series (1901-2021),1909.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,1.02,4.22,-0.113,0,27.7,0.0,0.2,0.75,0.25,0.35,0.07,LOW
REAL_RF_1910,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1910,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,934.2,IMD All-India Monsoon Series (1901-2021),1910.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,1.63,6.78,-0.099,0,30.9,0.0,0.2,0.91,0.25,0.35,0.1,MODERATE
REAL_RF_1911,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1911,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,748.4,IMD All-India Monsoon Series (1901-2021),1911.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,-3.48,-14.46,-0.032,0,13.5,0.0,0.2,0.0,0.25,0.35,0.26,LOW
REAL_RF_1912,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1912,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,818.9,IMD All-India Monsoon Series (1901-2021),1912.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,-1.54,-6.4,-0.098,0,15.1,0.0,0.2,0.12,0.25,0.35,0.1,LOW
REAL_RF_1913,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1913,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,785.1,IMD All-India Monsoon Series (1901-2021),1913.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,-2.47,-10.26,-0.078,0,13.0,0.0,0.2,0.0,0.25,0.35,0.15,LOW
REAL_RF_1914,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1914,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,945.9,IMD All-India Monsoon Series (1901-2021),1914.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,1.95,8.12,-0.091,0,32.6,0.0,0.2,0.99,0.25,0.35,0.12,MODERATE
REAL_RF_1915,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1915,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,789.4,IMD All-India Monsoon Series (1901-2021),1915.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,-2.35,-9.77,-0.09,0,12.9,0.0,0.2,0.0,0.25,0.35,0.12,LOW
REAL_RF_1916,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1916,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,1018.1,IMD All-India Monsoon Series (1901-2021),1916.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,3.94,16.37,-0.021,0,33.7,0.0,0.2,1.0,0.25,0.35,0.28,MODERATE
REAL_RF_1917,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1917,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,1099.8,IMD All-India Monsoon Series (1901-2021),1917.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,6.19,25.71,0.051,1,34.5,0.0,0.2,1.0,0.25,0.35,0.45,MODERATE
REAL_RF_1918,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1918,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,755.4,IMD All-India Monsoon Series (1901-2021),1918.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,-3.29,-13.66,-0.034,0,13.5,0.0,0.2,0.0,0.25,0.35,0.25,LOW
REAL_RF_1919,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1919,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,957.7,IMD All-India Monsoon Series (1901-2021),1919.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,2.28,9.47,-0.087,0,32.9,0.0,0.2,1.0,0.25,0.35,0.13,MODERATE
REAL_RF_1920,All-India,All-India Average,,All-India Sub-Divisional Grid,,,1920,Monsoon (JUN-SEP),Monsoon,,,,,,,,,,,,776.8,IMD All-India Monsoon Series (1901-2021),1920.0,,,UNAVAILABLE,,UNAVAILABLE,,RAINFALL_ONLY,REAL_PUBLIC_SOURCE,-2.7,-11.21,-0.071,0,13.1,0.0,0.2,0.0,0.25,0.35,0.17,LOW
